uniq_id,predicted_category_tree
dfefdf927a4866fe4d833b28fcf1a6c0,Jewellery 
37c148287d013f63dfcd0da99c5927d3,Pens & Stationery 
1649d07504a59ff91cc7da3f36f34bc9,Clothing 
e91107a403615ebe095484d65fce4e30,Kitchen & Dining 
5d0929f067eb76c0c439809b8e2849e4,Clothing 
b1f59b9e51d057a2922eaaa2b493e051,Clothing 
70e8f0300f58f09a647da573f04d924b,Clothing 
cd17b75612cbb71345ba5b9e6ff02bf8,Clothing 
04cfe5a3fa0388622b290bf3d94dd4b4,Clothing 
946f0042bfb0da4a3f1cf6ead44255ee,Clothing 
b7817760b28bc898ad5d38ce628a28c6,Clothing 
a1d92a79bddcc6ff9f0c85576fc10e3d,Clothing 
b90046b67cafcedfd363afba5fafc1c7,Baby Care 
17363eae202dda44ac5cc505e5e754f8,Clothing 
a47def4c3b11092f398768198a506ed6,Clothing 
c6f4475e2385cc16ce83f21f975614b3,Baby Care 
5bb0f804da7209ec1a7a1f44d26c64d1,Home Decor & Festive Needs 
90f1e80ba8fa9355cc4831a4fab97f32,Clothing 
9bf091dfbe3ca2e2d758af80034fd03e,Mobiles & Accessories 
41c459b3b531aa0b725155a97e429b85,Mobiles & Accessories 
c1a255e04c7a8ee7da8af3ac10ce7850,Mobiles & Accessories 
82de9bc87d6363a62cc8bd6afd539c27,Mobiles & Accessories 
23796e1090af5cf64b6e5e65588c9498,Mobiles & Accessories 
c350fe932ca39316cd0d0f602b98d0a1,Mobiles & Accessories 
fefa5030201821ea214f98927876c558,Mobiles & Accessories 
47b6945dd6667d7dff85240239b89f95,Mobiles & Accessories 
329bfc353845d319b1ad7cd6c4ea482f,Mobiles & Accessories 
a08dd0fd1fefbf83af43f08cdbe286ee,Clothing 
134c4258ff3beb1993b21c1e220f3c89,Mobiles & Accessories 
cf5239f0ad34789682a43e64582b65c1,Mobiles & Accessories 
0440b6f721adde72b341d15fe8d2b865,Mobiles & Accessories 
0ab3c0b9179a01ca8a34f00edf23688e,Clothing 
5f40218ed83e7aa35c40da2fb4432272,Mobiles & Accessories 
262f634c63df16037b1b7451a2cf20d0,Mobiles & Accessories 
4f1cad1ad7802ad46b98561be24fc204,Mobiles & Accessories 
6a568b94fcd597a02ecfc82f5cbb0273,Clothing 
06093aadda630a622c1abf9b80503fef,Mobiles & Accessories 
64c95f85023548d98f0c27fc2c7fa9af,Mobiles & Accessories 
47820ba8f0521cc628f2c19ed0f90936,Mobiles & Accessories 
4a6114f378b47820e0f2fde025f4dee1,Automotive 
73623c057cdb6cba7208861c85734766,Automotive 
62bb1fd4b14b29b3212f24ecc3480efa,Clothing 
9e63a51ea157d9aa387ffd6c8967d1a7,Toys & School Supplies 
de511f66b957c5c43603b39aa6051eb5,Clothing 
742496b60ce5597a6daa836dbacff5a2,Automotive 
296d7d55e9510e127304862456f90f81,Clothing 
0931863cfe3d6f0bdf9490b0df064293,Clothing 
1208e6bd4fa6309740dab80b90b911e7,Jewellery 
b2090621ae0f87b1f1d5a221cb9b15a5,Tools & Hardware 
0dc8994a9bcaf42daa9e91081bcbe65d,Baby Care 
c8764a6e9253a03e8ee5af0f4a2531bd,Automotive 
ef9979756bed63f8769f27fe0a2f9242,Mobiles & Accessories 
85203da1b0783a517e6379290ead55a2,Clothing 
c666e51ec698f56a304d5fd9c1687229,Mobiles & Accessories 
253a7f050335f81d9c3b653b463f605e,Mobiles & Accessories 
60195bad5fab468d54f1273a3d400f56,Mobiles & Accessories 
31100b8a80a913fbfab9f7c891e517de,Mobiles & Accessories 
b8a106b15649ee9bf320b22637928e82,Mobiles & Accessories 
d9e48315d93e49ea871bb76a14ed4df9,Mobiles & Accessories 
1ed2415ea35fd4300f751d43ea82b8bd,Mobiles & Accessories 
268e62d2ab00a036100ee9c29fd357ce,Mobiles & Accessories 
03e236d543c63a869ae044a664b0eaf1,Mobiles & Accessories 
bb7d2b997018b1558b8ae386171c21c4,Mobiles & Accessories 
4eacaabf6b1a7f98dab5c6679b5498cb,Mobiles & Accessories 
b23636010413fb61b39ec4c8c1fc7fc9,Mobiles & Accessories 
8c6ebf0197d3480c81811b78c685428e,Mobiles & Accessories 
4985c89966ccf1609a2c930c91d1e159,Mobiles & Accessories 
8e2ddc626a7c10d2f5d142070507fd13,Mobiles & Accessories 
201c0cd2a0f34b158dae09d08cb0e73c,Mobiles & Accessories 
56d0c335e9013cacbda2736b44c5075c,Mobiles & Accessories 
227410c1be4e957a9c80968d5665d3c2,Mobiles & Accessories 
7e126ebbc0dd125ca54548b784ee7ef2,Mobiles & Accessories 
79091ac30e529d4bd9cf38bd8cae92eb,Mobiles & Accessories 
ef6df5f016ae015f394e52e4ff13b974,Mobiles & Accessories 
993cd62c83f005d069ae040e01b0c1da,Toys & School Supplies 
d86808dfbd9285a1f628002d59e0b0cf,Clothing 
7e4b1e31b97a6536bd62c00fa982ac30,Footwear 
61a7f82f2cd3bc32b15eb4bccfd95555,Kitchen & Dining 
e70923888f89bde2e5b31be14f4000f5,Computers 
c732845469e92c0d07ce1ca3b403a87c,Automotive 
292376927bba0361309abac65f9b388e,Clothing 
774217a03ee691053f40ca3307405ac7,Automotive 
f1a6da9664b96a37e18b718662584e5d,Footwear 
3ddf7a0f5669f84751a36469af11b877,Computers 
54c4b38e133f273095922d2830709a80,Clothing 
5469a76067519708de800fb823cde3ce,Automotive 
6daaeb8d22365319e040707475d40d49,Computers 
96a5d111782d938a42fe92c5d512b442,Automotive 
bfb5f5ad72cadf59fff93aefc748d5a9,Automotive 
daaf85fb481a1d44b8263382b4883673,Automotive 
c57e5619fec33ae959cfc60ce7b8b688,Computers 
d8ef80a8ba345dedc9f944cf21201988,Computers 
fae2c4e32b1e498943dc9361140533d5,Footwear 
d7fded8e211b3033e424fb450b97caec,Computers 
6e84ec471b4a694bc8f72656880136db,Clothing 
d5be97e54159b52cacf95b651db26e45,Automotive 
be5370b05503757766d8cae326ce7d65,Automotive 
1dd73550fceded0e90113d2546dfb70b,Footwear 
d54f88ea30607043b29f98165c4ee8ee,Clothing 
41ccaa21635564baca848551c309c80d,Footwear 
3e7d6eb69f390cb8c120ee6eb8d6feb3,Computers 
e5005b4a2d809bbb2f5944a8fa1ba0db,Computers 
5872efb011f6b4517fe4660aaa0a96ca,Clothing 
1397f3ee3562de5d9fd73cfc4657c807,Footwear 
8e961e4fd248c9496ca54808d2d2b25f,Computers 
5f9de58ab6d41b566214cd9a5ea54074,Jewellery 
fe9baf8cd3e790df95fe54b95d6d190e,Toys & School Supplies 
31c4bd12d0e96f985ac58c1ab1100edf,Clothing 
750f964cf8e6a16412aaf2b0d0350d0a,Baby Care 
d530c8a7d64e3db4089a90c616259c96,Home Decor & Festive Needs 
219dad7a926283a511bd5043fa92b4c3,Mobiles & Accessories 
1f369dbea8d9c94bb4a1a31d59d47651,Clothing 
82f424a90d630acc188fcf267160a1fe,Computers 
3ba96b1f9d9284d9b3270bc910875a5f,Clothing 
49f7763dc9c7ece284a1ae27166f8c6c,Baby Care 
9605afb4ccd2e28a685f35a93db13a59,Kitchen & Dining 
2a750f81b4cdb0aa9f8dc77d8a982b8e,Pens & Stationery 
8fc17467f7f06cc8c91c1467fda28fe6,Automotive 
d2908eead6ef1a4013fa6e1b82e59e46,Footwear 
e432411ae07c82f9c27b084b6bfe3b5f,Automotive 
ed73177833c7434a9e4662dfc531969c,Automotive 
689bf5e7f46174685838db2bd6a208bd,Automotive 
2f57a10f8174968119fc817ac63ce8a5,Automotive 
1313ead994b271308675173d620e1203,Automotive 
376907425cff7cf6c960950988f3c27b,Automotive 
5d90d0d49d5a341d439065a7816b2781,Automotive 
c23afd60ce804590439a433210b5f0b6,Footwear 
dc079733ec11340f5ee61640028ec3e5,Automotive 
44657839114df24d778ac22748bbdcb5,Automotive 
cd3bf18e5a6b5c61b57815ae217d00f6,Automotive 
429082f4520979ad36effa5894f8f96c,Automotive 
efcb12749ac40d37cf3add7953d9eb76,Automotive 
c512dce9b66f9d466bf5da1af5599e6f,Footwear 
95feec21a9d076cff084159d61bf9b8e,Baby Care 
f83f188e2c8f51f766de0932b353c4dc,Footwear 
b0465198f696e004f8cd1ee01fcb8458,Baby Care 
4eb170b0c2b9dbbcb304d03846be52a3,Computers 
08679a9bd85a8dbe1c0be5331d64b3a7,Mobiles & Accessories 
d601f7a1d4dff0704b034d2ddda3f06a,Kitchen & Dining 
f9092af5674775a9d5d83ac33a041b00,Clothing 
479142b376811cd017183473fd8a18f1,Kitchen & Dining 
fd288040e1fcde9c573d05746f4398c6,Home Decor & Festive Needs 
ee45597768edfc8c7bead59a99a648a6,Kitchen & Dining 
1312593d812dfe90a819696d6030ab36,Clothing 
19d193aef778efa396bb3068fb622a70,Home Decor & Festive Needs 
203860575c7e91e6cf6e30856f573275,Mobiles & Accessories 
7c41798b327b28eeb302d18fa076f216,Kitchen & Dining 
dbf2eb7d61e8aff8facf32d10fb41a78,Clothing 
0b8c4bc35aee94af356cb1fd2dfa0219,Kitchen & Dining 
4e93dfc70102c1c685e124c666f7e8fd,Clothing 
c5300c36cfc229f16a66cb4752f52a13,Clothing 
f3e281632191afb805510813767c3aa8,Clothing 
79476105bf7bbbba3c0ef59ed1829918,Pens & Stationery 
fd84a35f2da038819671c1d6e31a5a38,Clothing 
87bd7d70e4f1999d4e8044c2fc31e4dd,Home Decor & Festive Needs 
7cb1ea7b2257aeeeba701a8f6e3e0127,Kitchen & Dining 
3b0f02b3acf1825f8bbc1fb3b860dbb8,Kitchen & Dining 
6446a0b5a862aa6fdc1058f1c585abcb,Kitchen & Dining 
48aec5da43947d098e56aa4ce3d994e9,Clothing 
d1cd2ab5e46989949e6b7b7fd5ed7b87,Home Decor & Festive Needs 
072358bd77225180ae680205fed6c588,Clothing 
2e39b063344b38c5164d26eef5265ede,Clothing 
11db1eae84c36eacd2f61eb00f7eb910,Clothing 
ef693b6c56422ce716235e8605b48fd4,Clothing 
24df3d8397600a791600f8cf00fd7a8d,Footwear 
95013105ef3dd970bf8a7eb2904bd32e,Clothing 
6c2a0f93c9c1753ca54e2314417a064c,Footwear 
dde6f27f3acf4a740827994e8ef675e3,Home Decor & Festive Needs 
58e349bc5e155a824172bd5f294bfea5,Clothing 
a5e41c6913f81063f56ce3bf1df8fa75,Clothing 
c4181343b463061d31348d15c8004e1c,Home Decor & Festive Needs 
2c17f12ddbce359c3ea98154feefa478,Clothing 
bceac5fe449de979a2b21a42f7c5e2b0,Home Decor & Festive Needs 
ed3163428b5083fa80c7a6a358a0e1b5,Clothing 
94be522df5ce035d180a864dc200f2bc,Home Decor & Festive Needs 
540bae1605df20c2052c161ca5c27dc9,Home Decor & Festive Needs 
78205c8d028fe2bdbdc44ecafec6cb24,Clothing 
fbbc328130e8215e2ddd4662a1428d88,Clothing 
1f7270dc31d33ef14d4f869d8cab3292,Home Decor & Festive Needs 
21bf13f8f20a64f5c5e8d55070afe172,Home Decor & Festive Needs 
aab5359ba6e6799267466d6c9b07e8cd,Clothing 
9e1aec66379f2d50210c74443f86525c,Clothing 
e6f1f9d0a843d29391a8eeefefd18d98,Home Decor & Festive Needs 
c36535ba9f72f0c05428c88eebaa8647,Clothing 
9126ddea7c25ec6a41f9efe1dbc734c7,Home Decor & Festive Needs 
83398f7370c4609cab0c05ecc5b04902,Home Decor & Festive Needs 
630ebccda13d194c7cd5b078bc86c875,Home Decor & Festive Needs 
d579b98221f519844139b7ab0a1ae5a3,Computers 
505a45ccb74fc7e3f504e3e1a9b38330,Computers 
8fb0e8e0bdaa949fbc265d3a22ff45f7,Computers 
f22489650f8a8e9bb329631b3f4688a2,Home Decor & Festive Needs 
189f645c2c7421a25acdaf301a314c75,Computers 
5af83dbe373a7680df1059340b0830d4,Computers 
af9c781079e6c0f13c4a65c6933cc392,Computers 
05f5434fc292b04de2eb5a0c779526d2,Kitchen & Dining 
617814dd9f7704bf3daf93194c86825c,Home Decor & Festive Needs 
747b3f8d8ff94f597ac32da18000414c,Clothing 
ca447674a5f43653df3de2d431ce1238,Clothing 
8b0b9af01003371bc3168ad1117cb23b,Clothing 
d2d2bcf7a9c906217c05ba029af226f7,Home Decor & Festive Needs 
c46cde20d1fd80e632ef37db0fc3a645,Clothing 
2976fdf566948294f88359b01eff2ddf,Mobiles & Accessories 
4575fd016d9d43be54bd8f9b6fef1cf4,Home Decor & Festive Needs 
7c800074a6826dab32425bfdbade8349,Clothing 
14e36a774c604f9af341e6e6b9b3d484,Home Decor & Festive Needs 
f574fc8be4f16fedc41a015edf0a495a,Clothing 
f5c6a1293b4ef22a6f9a92e4c94b8901,Toys & School Supplies 
763d1fac40ff5afa2da4553dad86fe88,Home Decor & Festive Needs 
033f1ee366a2be21c50ff8fb0edf1263,Home Decor & Festive Needs 
5e9d8799e8847f2946b79e770a32f0df,Clothing 
009ece8fed867590cac80bd7ad854bcc,Clothing 
bae2ce31815f572aa08b27008110776f,Pens & Stationery 
84a414866e8199db54ca7c8b05380904,Pens & Stationery 
7301d241b61b7ed97f839689c3284057,Pens & Stationery 
bf6a76c612ff6c342be8739dc390ed35,Pens & Stationery 
7fe80c74b4f812201273f4e5dab1e905,Pens & Stationery 
f26e06e727b5ddcbf963ae0e11636c31,Pens & Stationery 
76efd53f283faf7421508bc73c0eeb6a,Pens & Stationery 
fb8a46179fb67d7bd0269880b23cd367,Pens & Stationery 
a7ca13fbcff82bbc4edf218b7965f4e4,Clothing 
79e75a50b7369dc6cc910346e3a85f73,Mobiles & Accessories 
353a88d25aa346363dadb35d2a271ce6,Clothing 
73251fa112fe08dbdbdc96c028c7db47,Mobiles & Accessories 
a8bebad0f10d7354fd1a7b4f52791ca2,Clothing 
b06840ec066994aa351c79bc34fa8d26,Mobiles & Accessories 
b5f84ec0f554b0129e35241ca8f646fe,Automotive 
10e27e65a4abd19cef5dfefcf68d0ace,Mobiles & Accessories 
aa5ab652cc4b4e3b095a722ee4720a02,Automotive 
9f7934ff24b25cfa765d8a19dbf1081f,Mobiles & Accessories 
b4836475851835b9696d9d07d2dce83f,Mobiles & Accessories 
407753cd5011dece28383bd29f9f82ea,Clothing 
07914681a6b6f7695bd25f9fd168f0ac,Clothing 
760d5144900edc19fc725005e29ebf46,Clothing 
f008bae436b0747a606f7c38886f19f3,Jewellery 
159f39f9e9f736bbad3adcd8c9991aca,Jewellery 
a91043596a6bc114b7fa6ebec6be6a1a,Mobiles & Accessories 
e81e3916630dcad88fb7fbec3f215b38,Jewellery 
86e653e4064c99f4a8ec1726c0dba5b9,Clothing 
48cd1eaac008e7879fcad3b2b20dfe7b,Jewellery 
bd0aa2d56e0faafe1aa898872c47a153,Automotive 
63b53826d624d658799c0e0fef6b194b,Clothing 
a1f23a813c7198674a07aa63ab44e9ec,Jewellery 
b25636d03fc45a817bb27fbb9193a575,Clothing 
c4b045288524a8770c760ed2bbca2ed5,Mobiles & Accessories 
e2c6f82f8cb1a9989f349ce9398da9b9,Clothing 
c081d11bea235b32aee516748ffaca7c,Jewellery 
67f4e285d5ad55e418a926063cfa5fc6,Mobiles & Accessories 
39eb9c58a0eb83ab2a379b65dc100c8d,Jewellery 
1eadd940025633573655b4fe4fae9cfc,Jewellery 
eadd1a659f6acfc0a27321f1b0fe3d30,Mobiles & Accessories 
dd01bbc58bcbf6fbfe6e1455209b6ffe,Clothing 
4e0251bd8491098ce9fd72f462f91f4c,Clothing 
65ec3309873a0bfebb56b92976c8f3d0,Clothing 
be95c11b6c48041ea64b3d7b842dba20,Clothing 
a8411fb8625faed9f1927c4078ffeafe,Clothing 
01d74baa527979dcbb2e09cd649a87e6,Toys & School Supplies 
8b07fdc8677b107fbe4f0ef93e3cf38e,Clothing 
7435348464c4dd74539641785be9f72f,Kitchen & Dining 
136454e94f8b20fd332f510601919c2c,Mobiles & Accessories 
38c1db08942c75bd938e1dc07dc8ce28,Pens & Stationery 
7d6f4b2c9cfbfbe22cf0ee3bacfab442,Jewellery 
3df0cb7a4707969d8ec39961294d29a0,Footwear 
599b31cdaf4110f6ae8b2cae764c163b,Mobiles & Accessories 
8487be9c43fecd9c2595021bdd9f9585,Jewellery 
bac4d85b27af58d78e176c069ff06002,Clothing 
7b7c7bd4c59725f1947caf98e741d61b,Jewellery 
9f9227a439335b33abe394349886dfdb,Clothing 
fe82b4a7f1e5b9049217788c682f7dc2,Clothing 
ade438307fe0b52c5330eccf61d46f6a,Clothing 
03fb429a1e51df7eb804898430efc9c4,Clothing 
4f989fb233dd66c98474679be974d10e,Clothing 
63d3da20857caa14eaa67e5de9e9e5bf,Clothing 
650e27dff8f645649353743f64e03f77,Computers 
32f76f9624628a72ff4306c507616b7c,Jewellery 
df3ba1781f0a384828751abe37489a0f,Jewellery 
eb6530cafda4f2c1255300ce7fb904c2,Automotive 
02a3903fea27e149ddeb5e78199aa3e6,Clothing 
88f90d0c388b254ad5851e983e3e19d8,Clothing 
2d8753c7bc2682728890e6088c06f332,Jewellery 
85746bd7ec397edbd4f727ab0f381cca,Mobiles & Accessories 
a0e77cffb615639a7665730271b517b6,Clothing 
1057a6efabad0b93c675e4e35c0ad2e2,Clothing 
4fcc6115656b061c0a97b358d230a0f9,Mobiles & Accessories 
c10542ceb55b6dc9bf36e3a8826499db,Clothing 
bfb1fcf0c9f0e4dd31a9842dc969375c,Mobiles & Accessories 
a875b68d6a3d49da7354648907ee8aff,Clothing 
dd9a1972f498632d53fb958b2c259d86,Jewellery 
20ddc0241747cdd5ca4c5a4b4cfc59f4,Automotive 
fc2babe3dbc842562ac4ef2309cbb1a5,Pens & Stationery 
6d63b6e16d40f3886a0603a728fd9c47,Jewellery 
1da97bfcf00fe94a005bdde8c5475be1,Jewellery 
a0a73fd6061a7b7d5f85defc0b33f99d,Clothing 
34d34634e3ba23e22986ef42efff60af,Jewellery 
39cda2b085983d6a3d02dae2aa5e7d57,Automotive 
2d578b799559bd435b0f13d2472ac67f,Jewellery 
c43a32e94d71fb40e4ffc5d5255dee00,Clothing 
00e6fd068b140fac2c25d443d146c3c8,Mobiles & Accessories 
e5959c024486821778a3edb82f300889,Clothing 
e4dc70efcacd4c543415ba203ba85415,Clothing 
a179aba3ad0b5adb634b5ea637a2fc4f,Clothing 
8b0fe051ebe3433d1267e06a1a055d8d,Clothing 
12f98082244a23e649a46adce394db55,Jewellery 
d9c71ee2ae43c5cbb3b348186b7c2ea8,Jewellery 
05859119e3cb099599ff083c05cbd54b,Mobiles & Accessories 
124fb4554619bf347c5b82a63da42eb5,Pens & Stationery 
8708f52fa5cf54fb3409ad2c61abb926,Clothing 
3edc165046de6e149671e55009539c7e,Jewellery 
e9177323f12f867108d3345a7273e123,Jewellery 
7b61c9e30580ad0f6736bd1c8be0efbe,Clothing 
8d1ff776bafe9cb766de7752c4d9765a,Jewellery 
b9a355f77d1f8f6faeedbe56adfb520e,Clothing 
e978feaf6e387716d8d508077e761604,Jewellery 
ba6f0e8af49d70b1561d0aeb089909f8,Clothing 
79b6fe39633baa39d14be9e6d34f28c9,Clothing 
7b1e0fdb13f92d2fddd4de2dcefc0111,Clothing 
8409edc5a5c773d7d92f027f418a4f53,Clothing 
14e1cda43983f4196bf4a6f1685ea4c6,Mobiles & Accessories 
ab69b8316b7302a03e89720adf44d913,Clothing 
55afbd7b549f91dcf7e30a1c41f6c623,Baby Care 
ee0b1174a1bb26fb74023f4049a29deb,Kitchen & Dining 
dcc8583f6eb9d03f03a066945d612ae4,Kitchen & Dining 
8c62cbbd23958ae380fea906f6b5a994,Baby Care 
3b80ac036843b278083fabfd9a3c84ff,Kitchen & Dining 
3fbb3eee77894edf67a47f873fc13280,Kitchen & Dining 
94683ec3b874a2bfddc5931651bfbdf1,Kitchen & Dining 
c063d07d78a55a21bf6c0e7c8ae46a6d,Baby Care 
da2ce8d17a17f9d19b368434aedea5e9,Baby Care 
afc161ecd7ac78b3ea14a501cefb5e28,Kitchen & Dining 
3d71717f53b30c8a2ce6ef6a570d8a5a,Baby Care 
8c51fc421a22bb0b7a4cc222a2e29092,Clothing 
a8c83c195a0b088165a2cb5612c8100b,Clothing 
993c26faaee46c7a1cacddbb23d0722c,Clothing 
31d2949baac980555c48f55e43cd72d3,Automotive 
60007d219d57ba1e2c62c02516afb137,Automotive 
9bf18625794dab4ce7e2f3e3123bdf97,Automotive 
ebe1dac6553e0f9f0134e738370e61b9,Automotive 
3bc98543c7dd0d8fce5b8185b4a58c43,Baby Care 
34955aa3e7692231dadc5c6204cab789,Clothing 
0bff0eda7a6677dc1acb0477a1f7a121,Baby Care 
9824ed52b0f9a4664eac9e29acd7b50d,Clothing 
ec71f38f1c822c7a51ffa725e2c821d1,Clothing 
38266c2085a853d08b3d79823883f346,Clothing 
01f3930fab61f88268b4e486439ed906,Clothing 
c2346e88968107c9bfc165e2663a42fe,Clothing 
f1ff92caf33f8f8155d88ed9619c026e,Clothing 
56942d083cf47a82077acd26ee32b1ca,Clothing 
c1afbd5c8f38c5113c3a5ba2e1a6a982,Home Decor & Festive Needs 
7e7e35e575a7c16bda63e6ed1a1976e7,Clothing 
559eb450db1ac660bc87fca58e8a35cd,Clothing 
541fadc6ac5dcd2f7fffe543dd4cb8c1,Clothing 
889dccd59f3a2636bdeba5583af6e9eb,Clothing 
e502bf9f13d07f6ca21973a385b71b43,Clothing 
a481bee7385094bf386ef61605474426,Toys & School Supplies 
b32da19752c921725f36ceabcced4a9c,Toys & School Supplies 
29e80d26985d9de316dfafe5eed71a5e,Toys & School Supplies 
56e1e483b073759323fd28bb4359ed47,Clothing 
09b7fd7caf7392888c21085892cdb84d,Automotive 
0576f3b0a3e4a66a206afb706e5b015e,Clothing 
c1405748c41a6352ffe8d64d567a7b8c,"Bags, Wallets & Belts "
d69be2c0029fd7f890d65205425397f9,Toys & School Supplies 
3ff6c84d30bf52e7528044fa8a354a1b,"Bags, Wallets & Belts "
4a5c4d17b2429357f7d5d8d297005ce4,"Bags, Wallets & Belts "
e1607410ab4a7c291f72959de3d643f8,"Bags, Wallets & Belts "
7eca675930363adf50b19075c49e0978,Automotive 
451275a0d9382eab18925400de8b73a5,"Bags, Wallets & Belts "
7aebe9e4cb88c835f47adf6ac95c73d2,"Bags, Wallets & Belts "
cdeb3a337cd4f7f00e4f722e990abcc4,"Bags, Wallets & Belts "
1f330ed6e8668198329bf0a5cf5e7b64,"Bags, Wallets & Belts "
b4f3ac7186ebbcdf07ae27c9a505afb8,Toys & School Supplies 
9ea2b7177fe67975e6b593404fec52d6,"Bags, Wallets & Belts "
bd22dfb4e43949955d0b59f6faa41377,"Bags, Wallets & Belts "
47bfd78809633309c4271cc72117e515,"Bags, Wallets & Belts "
c7385d910bf7da794560aca0065a8501,"Bags, Wallets & Belts "
d74c889921b771fc09a51757c9ab8a42,Automotive 
7a7f1fad4a16c224262c751c30632e1c,"Bags, Wallets & Belts "
92ec6c477bbdbb210708f4ef54f98fa8,Clothing 
62c9e850334afe6234666d315aa80f8b,"Bags, Wallets & Belts "
35ab10bf842f29f6df8fa48b83b189a5,"Bags, Wallets & Belts "
550d03b4ef8f2fda19b6658e33850efa,"Bags, Wallets & Belts "
a64ed01986b77764abd77b59febd9adc,"Bags, Wallets & Belts "
03d866866fffc6dd70fc8a9bf6f8b67b,"Bags, Wallets & Belts "
36da9c3c40e0bdc707d2963e342a54e1,"Bags, Wallets & Belts "
2caec4dd9adb4f9023870a1dd14de94d,"Bags, Wallets & Belts "
5e705cac27a030cb3a4b2b0af842e3a2,Toys & School Supplies 
5913ca4ceb3138892b1f79b63eeca047,Automotive 
7185d39c4f5d905a5e325e3f5127de05,"Bags, Wallets & Belts "
0bb61c94868e866fb432a7608e87460d,Clothing 
dcbfddebeb35e5a56c002ba0f55a5b4d,"Bags, Wallets & Belts "
60823b55425f3558a8c79232b0eb52e6,Home Decor & Festive Needs 
1a710e0ec3802254dd2f89f44d26001c,Clothing 
da6f833e2d8b9df4bd03c565c2ce2b43,Home Decor & Festive Needs 
cd632e9ee2d2d43cf1730ab93340a802,Home Decor & Festive Needs 
7c45f1a7a3116faf8f1b63f7515de26a,Clothing 
9ac7c844d577b5e5b2b84503c86b49c6,Kitchen & Dining 
948699ab8c947ce56c256f9cf7996761,Baby Care 
bf0725ca2fc478504387189528959361,Clothing 
33a0701013918344dcfec3af2e2fa4a8,Automotive 
31d7bd655e1c215bacdcae3e2e677851,Home Decor & Festive Needs 
0b852704f2002f8865a68818ad4951da,Kitchen & Dining 
fe3da5ebb6f4f35140af784ce9699f25,Clothing 
e6fbfe64460ff780f4454d2d13d228bc,Automotive 
e12e8acd5ee640a6525eba18f762aacf,Kitchen & Dining 
224171d8ea70aa25afc9de377bcb363c,Pens & Stationery 
10ad262ebfdc8614e847d36e6fe9ecf9,Kitchen & Dining 
9d92298089e7a661186028d714ef0d2e,Automotive 
0c1f4c9e4bec5c6b012be6b48d37bd65,Kitchen & Dining 
0195f2d70434ef60f3fe47af559980bb,Automotive 
dea88a5f46d5fc19236651e6b3e0b3fa,Kitchen & Dining 
544e9220edf5182b62dd8d955d347784,Pens & Stationery 
fca4bd01d8b8ba6fb3d5cc5fcac13373,Pens & Stationery 
0b52518c8eba9e87e7905e3e870635b3,Automotive 
7a5c9f49c115d329394cb836c99cec3b,Automotive 
411fbe9471603f477da811448ae4631f,Automotive 
0272837c1bb246530567acb1e4f936f3,Automotive 
b8a567fbabf1eca308569293ac6574a4,Automotive 
72c498c85a7b0a4b11b8a8aa9d2bfb92,Pens & Stationery 
1c43f33b67e51b62596772b09dd99a36,Automotive 
a59d57e0e38686eb1eb02a7d17223323,Automotive 
59eb1cc756d666a3b1cce0bdb0f70c36,Automotive 
f57e0a3d15e712f2bf4235fd07faf6cd,Automotive 
0b2104eeb1194b964c5d84cdc1045b61,Kitchen & Dining 
4d16ba0c0718dcab40aaa184bd521c2a,Pens & Stationery 
dbbeeacfd4cda51c9ce42e314b896e91,Kitchen & Dining 
0f4f761de4224b004402c1f97e871ba4,Kitchen & Dining 
130e9fdb8bb78a97af2b8a1e152a827a,Automotive 
86e3c9cf9a2c3917d88f6fccc40e5496,Kitchen & Dining 
95a2c8e5fe5c9217116667548b97dddf,Kitchen & Dining 
79422977e04522853d7137a2d080f9a2,Kitchen & Dining 
f65cf1894ffd296403e982f1f8e077ee,Automotive 
bf966153b1af79fc40dbf650e884eccb,Kitchen & Dining 
e27705164d26983c477f4173b8c9a88a,Automotive 
1689dafe9daa440d280aa9b144686da8,Kitchen & Dining 
bd53c6fb42483dcbf85d1ee3e9677fd7,Kitchen & Dining 
5193df5922383c50c2b1f507ba5c0705,Automotive 
99317eee3b4c88d9ac4f99fef329a5be,Home Decor & Festive Needs 
ae0e2b3720dcecbb1fc244c9d3e036f8,Home Decor & Festive Needs 
2c1ff9d9c2071217f907e08d15ea11e1,Automotive 
97cb1abb0e890512a4849eb421b9a61e,Home Decor & Festive Needs 
6faa8ea9ef001af0f22aff712fbe61b0,Home Decor & Festive Needs 
ba65fff4a129d1b11ecb27c14fa82893,Automotive 
9588710d6b8d0e8a9cb3f4994bc46671,Automotive 
325be0aafea46074ea1fa4e5b8c1cdcd,Automotive 
cba60e257276ba27d926b91310b65d8a,Automotive 
fcce58614783216e0d85cc63f46fbaa4,Home Decor & Festive Needs 
9ae981e162799356f1450760b51eb40b,Automotive 
2c0883796495383eb6da761c27dff435,Home Decor & Festive Needs 
80fb2b2fc57ef3f0c71fffa8930de67d,Automotive 
cc9385b89ad646072ea5134e813e8633,Home Decor & Festive Needs 
3643394f6b2c8c07e1fc7146e8df3a9f,Automotive 
fd2ba7d9e7f084aa7177e1663893574a,Home Decor & Festive Needs 
96686ccab9cd5bdc5638610267b32a4f,Clothing 
6a74657d33bd1016fedfec7b82c40540,Clothing 
86003cd1ea14838206264585da8166fa,Clothing 
